,item,codigo_seg,empresa,ubicacion,equipo,codigo,fecha_inic,fecha_fin,descripcion,mw_indispo,indispo,tipo_mantto,programacion
80,81,C126642023053012243449A,AGRO INDUSTRIAL PARAMONGA,PARAMONGA,TV-01,12664,2024-05-27 00:00:00,2024-05-28 00:00:00,"LIMPIEZA E INSPECCIÓN DE LA CALDERA CBS Y MANTENIMIENTO A SUS PERIFÉRICOS (CONDUCTORES, VENTILADORES, BOMBAS, MOTORES, ETC)",13.45,F/S,NO,MANTENIMIENTO PREVENTIVO
81,82,C126642023053012243449A,AGRO INDUSTRIAL PARAMONGA,PARAMONGA,TV-01,12664,2024-05-28 00:00:00,2024-05-29 00:00:00,"LIMPIEZA E INSPECCIÓN DE LA CALDERA CBS Y MANTENIMIENTO A SUS PERIFÉRICOS (CONDUCTORES, VENTILADORES, BOMBAS, MOTORES, ETC)",13.45,F/S,NO,MANTENIMIENTO PREVENTIVO
82,83,C126642023053012243449A,AGRO INDUSTRIAL PARAMONGA,PARAMONGA,TV-01,12664,2024-05-29 00:00:00,2024-05-30 00:00:00,"LIMPIEZA E INSPECCIÓN DE LA CALDERA CBS Y MANTENIMIENTO A SUS PERIFÉRICOS (CONDUCTORES, VENTILADORES, BOMBAS, MOTORES, ETC)",13.45,F/S,NO,MANTENIMIENTO PREVENTIVO
83,84,C126642023053012243449A,AGRO INDUSTRIAL PARAMONGA,PARAMONGA,TV-01,12664,2024-05-30 00:00:00,2024-05-31 00:00:00,"LIMPIEZA E INSPECCIÓN DE LA CALDERA CBS Y MANTENIMIENTO A SUS PERIFÉRICOS (CONDUCTORES, VENTILADORES, BOMBAS, MOTORES, ETC)",13.45,F/S,NO,MANTENIMIENTO PREVENTIVO
84,85,C126642023053012243449A,AGRO INDUSTRIAL PARAMONGA,PARAMONGA,TV-01,12664,2024-05-31 00:00:00,2024-06-01 00:00:00,"LIMPIEZA E INSPECCIÓN DE LA CALDERA CBS Y MANTENIMIENTO A SUS PERIFÉRICOS (CONDUCTORES, VENTILADORES, BOMBAS, MOTORES, ETC)",13.45,F/S,NO,MANTENIMIENTO PREVENTIVO
85,86,C126642023053012243449A,AGRO INDUSTRIAL PARAMONGA,PARAMONGA,TV-01,12664,2024-06-01 00:00:00,2024-06-02 00:00:00,"LIMPIEZA E INSPECCIÓN DE LA CALDERA CBS Y MANTENIMIENTO A SUS PERIFÉRICOS (CONDUCTORES, VENTILADORES, BOMBAS, MOTORES, ETC)",13.45,F/S,NO,MANTENIMIENTO PREVENTIVO
86,87,C126642023053012243449A,AGRO INDUSTRIAL PARAMONGA,PARAMONGA,TV-01,12664,2024-06-02 00:00:00,2024-06-03 00:00:00,"LIMPIEZA E INSPECCIÓN DE LA CALDERA CBS Y MANTENIMIENTO A SUS PERIFÉRICOS (CONDUCTORES, VENTILADORES, BOMBAS, MOTORES, ETC)",13.45,F/S,NO,MANTENIMIENTO PREVENTIVO
87,88,C126642023053012243449A,AGRO INDUSTRIAL PARAMONGA,PARAMONGA,TV-01,12664,2024-06-03 00:00:00,2024-06-03 20:00:00,"LIMPIEZA E INSPECCIÓN DE LA CALDERA CBS Y MANTENIMIENTO A SUS PERIFÉRICOS (CONDUCTORES, VENTILADORES, BOMBAS, MOTORES, ETC)",13.45,F/S,NO,MANTENIMIENTO PREVENTIVO
88,89,C126642023053012247721A,AGRO INDUSTRIAL PARAMONGA,PARAMONGA,TV-01,12664,2024-06-26 14:00:00,2024-06-27 00:00:00,"LIMPIEZA E INSPECCIÓN DE LA CALDERA CBS Y MANTENIMIENTO A SUS PERIFÉRICOS (CONDUCTORES, VENTILADORES, BOMBAS, MOTORES, ETC)",13.45,F/S,NO,MANTENIMIENTO PREVENTIVO
89,90,C126642023053012247721A,AGRO INDUSTRIAL PARAMONGA,PARAMONGA,TV-01,12664,2024-06-27 00:00:00,2024-06-28 00:00:00,"LIMPIEZA E INSPECCIÓN DE LA CALDERA CBS Y MANTENIMIENTO A SUS PERIFÉRICOS (CONDUCTORES, VENTILADORES, BOMBAS, MOTORES, ETC)",13.45,F/S,NO,MANTENIMIENTO PREVENTIVO
90,91,C126642023053012247721A,AGRO INDUSTRIAL PARAMONGA,PARAMONGA,TV-01,12664,2024-06-28 00:00:00,2024-06-29 00:00:00,"LIMPIEZA E INSPECCIÓN DE LA CALDERA CBS Y MANTENIMIENTO A SUS PERIFÉRICOS (CONDUCTORES, VENTILADORES, BOMBAS, MOTORES, ETC)",13.45,F/S,NO,MANTENIMIENTO PREVENTIVO
91,92,C126642023053012247721A,AGRO INDUSTRIAL PARAMONGA,PARAMONGA,TV-01,12664,2024-06-29 00:00:00,2024-06-30 00:00:00,"LIMPIEZA E INSPECCIÓN DE LA CALDERA CBS Y MANTENIMIENTO A SUS PERIFÉRICOS (CONDUCTORES, VENTILADORES, BOMBAS, MOTORES, ETC)",13.45,F/S,NO,MANTENIMIENTO PREVENTIVO
92,93,C126642023053012247721A,AGRO INDUSTRIAL PARAMONGA,PARAMONGA,TV-01,12664,2024-06-30 00:00:00,2024-07-01 00:00:00,"LIMPIEZA E INSPECCIÓN DE LA CALDERA CBS Y MANTENIMIENTO A SUS PERIFÉRICOS (CONDUCTORES, VENTILADORES, BOMBAS, MOTORES, ETC)",13.45,F/S,NO,MANTENIMIENTO PREVENTIVO
93,94,C134172023053012247462A,AGROAURORA S.A.C.,CT MAPLE ETANOL,CENTRAL,13417,2023-07-12 00:00:00,2023-07-13 00:00:00,CENTRAL TERMOELECTRICA FUERA DE SERVICIO POR REQUERMIENTOS DE FÁBRICA.,18.0,F/S,NO,OTROS
94,95,C134172023053012247462A,AGROAURORA S.A.C.,CT MAPLE ETANOL,CENTRAL,13417,2023-07-13 00:00:00,2023-07-14 00:00:00,CENTRAL TERMOELECTRICA FUERA DE SERVICIO POR REQUERMIENTOS DE FÁBRICA.,18.0,F/S,NO,OTROS
95,96,C134172023053012245021A,AGROAURORA S.A.C.,CT MAPLE ETANOL,CENTRAL,13417,2023-08-14 00:00:00,2023-08-15 00:00:00,CENTRAL TERMOELECTRICA FUERA DE SERVICIO POR REQUERMIENTOS DE FÁBRICA.,18.0,F/S,NO,OTROS
96,97,C134172023053012245021A,AGROAURORA S.A.C.,CT MAPLE ETANOL,CENTRAL,13417,2023-08-15 00:00:00,2023-08-16 00:00:00,CENTRAL TERMOELECTRICA FUERA DE SERVICIO POR REQUERMIENTOS DE FÁBRICA.,18.0,F/S,NO,OTROS
97,98,C134172023053012245021A,AGROAURORA S.A.C.,CT MAPLE ETANOL,CENTRAL,13417,2023-08-16 00:00:00,2023-08-17 00:00:00,CENTRAL TERMOELECTRICA FUERA DE SERVICIO POR REQUERMIENTOS DE FÁBRICA.,18.0,F/S,NO,OTROS
98,99,C134172023053012241140A,AGROAURORA S.A.C.,CT MAPLE ETANOL,CENTRAL,13417,2023-09-11 00:00:00,2023-09-12 00:00:00,CENTRAL TERMOELECTRICA FUERA DE SERVICIO POR REQUERMIENTOS DE FÁBRICA.,18.0,F/S,NO,OTROS
99,100,C134172023053012241140A,AGROAURORA S.A.C.,CT MAPLE ETANOL,CENTRAL,13417,2023-09-12 00:00:00,2023-09-13 00:00:00,CENTRAL TERMOELECTRICA FUERA DE SERVICIO POR REQUERMIENTOS DE FÁBRICA.,18.0,F/S,NO,OTROS
100,101,C134172023053012241140A,AGROAURORA S.A.C.,CT MAPLE ETANOL,CENTRAL,13417,2023-09-13 00:00:00,2023-09-14 00:00:00,CENTRAL TERMOELECTRICA FUERA DE SERVICIO POR REQUERMIENTOS DE FÁBRICA.,18.0,F/S,NO,OTROS
101,102,C134172023053012247081A,AGROAURORA S.A.C.,CT MAPLE ETANOL,CENTRAL,13417,2023-10-16 00:00:00,2023-10-17 00:00:00,CENTRAL TERMOELECTRICA FUERA DE SERVICIO POR REQUERMIENTOS DE FÁBRICA.,18.0,F/S,NO,OTROS
102,103,C134172023053012247081A,AGROAURORA S.A.C.,CT MAPLE ETANOL,CENTRAL,13417,2023-10-17 00:00:00,2023-10-18 00:00:00,CENTRAL TERMOELECTRICA FUERA DE SERVICIO POR REQUERMIENTOS DE FÁBRICA.,18.0,F/S,NO,OTROS
103,104,C134172023053012244804A,AGROAURORA S.A.C.,CT MAPLE ETANOL,CENTRAL,13417,2023-11-13 00:00:00,2023-11-14 00:00:00,CENTRAL TERMOELECTRICA FUERA DE SERVICIO POR REQUERMIENTOS DE FÁBRICA.,18.0,F/S,NO,OTROS
104,105,C134172023053012244804A,AGROAURORA S.A.C.,CT MAPLE ETANOL,CENTRAL,13417,2023-11-14 00:00:00,2023-11-15 00:00:00,CENTRAL TERMOELECTRICA FUERA DE SERVICIO POR REQUERMIENTOS DE FÁBRICA.,18.0,F/S,NO,OTROS
105,106,C134172023053012247744A,AGROAURORA S.A.C.,CT MAPLE ETANOL,CENTRAL,13417,2023-12-28 00:00:00,2023-12-29 00:00:00,CENTRAL TERMOELECTRICA FUERA DE SERVICIO POR FALTA DE MATERIA PRIMA PARA LOS REQUERIMIENTOS DE CALOR ÚTIL EN FÁBRICA.,18.0,F/S,NO,OTROS
106,107,C134172023053012247744A,AGROAURORA S.A.C.,CT MAPLE ETANOL,CENTRAL,13417,2023-12-29 00:00:00,2023-12-30 00:00:00,CENTRAL TERMOELECTRICA FUERA DE SERVICIO POR FALTA DE MATERIA PRIMA PARA LOS REQUERIMIENTOS DE CALOR ÚTIL EN FÁBRICA.,18.0,F/S,NO,OTROS
107,108,C134172023053012247744A,AGROAURORA S.A.C.,CT MAPLE ETANOL,CENTRAL,13417,2023-12-30 00:00:00,2023-12-31 00:00:00,CENTRAL TERMOELECTRICA FUERA DE SERVICIO POR FALTA DE MATERIA PRIMA PARA LOS REQUERIMIENTOS DE CALOR ÚTIL EN FÁBRICA.,18.0,F/S,NO,OTROS
108,109,C134172023053012247744A,AGROAURORA S.A.C.,CT MAPLE ETANOL,CENTRAL,13417,2023-12-31 00:00:00,2024-01-01 00:00:00,CENTRAL TERMOELECTRICA FUERA DE SERVICIO POR FALTA DE MATERIA PRIMA PARA LOS REQUERIMIENTOS DE CALOR ÚTIL EN FÁBRICA.,18.0,F/S,NO,OTROS
109,110,C134172023053012247744A,AGROAURORA S.A.C.,CT MAPLE ETANOL,CENTRAL,13417,2024-01-01 00:00:00,2024-01-02 00:00:00,CENTRAL TERMOELECTRICA FUERA DE SERVICIO POR FALTA DE MATERIA PRIMA PARA LOS REQUERIMIENTOS DE CALOR ÚTIL EN FÁBRICA.,18.0,F/S,NO,OTROS
110,111,C134172023053012247744A,AGROAURORA S.A.C.,CT MAPLE ETANOL,CENTRAL,13417,2024-01-02 00:00:00,2024-01-03 00:00:00,CENTRAL TERMOELECTRICA FUERA DE SERVICIO POR FALTA DE MATERIA PRIMA PARA LOS REQUERIMIENTOS DE CALOR ÚTIL EN FÁBRICA.,18.0,F/S,NO,OTROS
111,112,C134172023053012247744A,AGROAURORA S.A.C.,CT MAPLE ETANOL,CENTRAL,13417,2024-01-03 00:00:00,2024-01-04 00:00:00,CENTRAL TERMOELECTRICA FUERA DE SERVICIO POR FALTA DE MATERIA PRIMA PARA LOS REQUERIMIENTOS DE CALOR ÚTIL EN FÁBRICA.,18.0,F/S,NO,OTROS
112,113,C134172023053012247744A,AGROAURORA S.A.C.,CT MAPLE ETANOL,CENTRAL,13417,2024-01-04 00:00:00,2024-01-05 00:00:00,CENTRAL TERMOELECTRICA FUERA DE SERVICIO POR FALTA DE MATERIA PRIMA PARA LOS REQUERIMIENTOS DE CALOR ÚTIL EN FÁBRICA.,18.0,F/S,NO,OTROS
113,114,C134172023053012247744A,AGROAURORA S.A.C.,CT MAPLE ETANOL,CENTRAL,13417,2024-01-05 00:00:00,2024-01-06 00:00:00,CENTRAL TERMOELECTRICA FUERA DE SERVICIO POR FALTA DE MATERIA PRIMA PARA LOS REQUERIMIENTOS DE CALOR ÚTIL EN FÁBRICA.,18.0,F/S,NO,OTROS
114,115,C134172023053012247744A,AGROAURORA S.A.C.,CT MAPLE ETANOL,CENTRAL,13417,2024-01-06 00:00:00,2024-01-07 00:00:00,CENTRAL TERMOELECTRICA FUERA DE SERVICIO POR FALTA DE MATERIA PRIMA PARA LOS REQUERIMIENTOS DE CALOR ÚTIL EN FÁBRICA.,18.0,F/S,NO,OTROS
115,116,C134172023053012247744A,AGROAURORA S.A.C.,CT MAPLE ETANOL,CENTRAL,13417,2024-01-07 00:00:00,2024-01-08 00:00:00,CENTRAL TERMOELECTRICA FUERA DE SERVICIO POR FALTA DE MATERIA PRIMA PARA LOS REQUERIMIENTOS DE CALOR ÚTIL EN FÁBRICA.,18.0,F/S,NO,OTROS
116,117,C134172023053012247744A,AGROAURORA S.A.C.,CT MAPLE ETANOL,CENTRAL,13417,2024-01-08 00:00:00,2024-01-09 00:00:00,CENTRAL TERMOELECTRICA FUERA DE SERVICIO POR FALTA DE MATERIA PRIMA PARA LOS REQUERIMIENTOS DE CALOR ÚTIL EN FÁBRICA.,18.0,F/S,NO,OTROS
117,118,C134172023053012247744A,AGROAURORA S.A.C.,CT MAPLE ETANOL,CENTRAL,13417,2024-01-09 00:00:00,2024-01-10 00:00:00,CENTRAL TERMOELECTRICA FUERA DE SERVICIO POR FALTA DE MATERIA PRIMA PARA LOS REQUERIMIENTOS DE CALOR ÚTIL EN FÁBRICA.,18.0,F/S,NO,OTROS
118,119,C134172023053012247744A,AGROAURORA S.A.C.,CT MAPLE ETANOL,CENTRAL,13417,2024-01-10 00:00:00,2024-01-11 00:00:00,CENTRAL TERMOELECTRICA FUERA DE SERVICIO POR FALTA DE MATERIA PRIMA PARA LOS REQUERIMIENTOS DE CALOR ÚTIL EN FÁBRICA.,18.0,F/S,NO,OTROS
119,120,C134172023053012247744A,AGROAURORA S.A.C.,CT MAPLE ETANOL,CENTRAL,13417,2024-01-11 00:00:00,2024-01-12 00:00:00,CENTRAL TERMOELECTRICA FUERA DE SERVICIO POR FALTA DE MATERIA PRIMA PARA LOS REQUERIMIENTOS DE CALOR ÚTIL EN FÁBRICA.,18.0,F/S,NO,OTROS
120,121,C134172023053012247744A,AGROAURORA S.A.C.,CT MAPLE ETANOL,CENTRAL,13417,2024-01-12 00:00:00,2024-01-13 00:00:00,CENTRAL TERMOELECTRICA FUERA DE SERVICIO POR FALTA DE MATERIA PRIMA PARA LOS REQUERIMIENTOS DE CALOR ÚTIL EN FÁBRICA.,18.0,F/S,NO,OTROS
121,122,C134172023053012247744A,AGROAURORA S.A.C.,CT MAPLE ETANOL,CENTRAL,13417,2024-01-13 00:00:00,2024-01-14 00:00:00,CENTRAL TERMOELECTRICA FUERA DE SERVICIO POR FALTA DE MATERIA PRIMA PARA LOS REQUERIMIENTOS DE CALOR ÚTIL EN FÁBRICA.,18.0,F/S,NO,OTROS
122,123,C134172023053012247744A,AGROAURORA S.A.C.,CT MAPLE ETANOL,CENTRAL,13417,2024-01-14 00:00:00,2024-01-15 00:00:00,CENTRAL TERMOELECTRICA FUERA DE SERVICIO POR FALTA DE MATERIA PRIMA PARA LOS REQUERIMIENTOS DE CALOR ÚTIL EN FÁBRICA.,18.0,F/S,NO,OTROS
123,124,C134172023053012247744A,AGROAURORA S.A.C.,CT MAPLE ETANOL,CENTRAL,13417,2024-01-15 00:00:00,2024-01-16 00:00:00,CENTRAL TERMOELECTRICA FUERA DE SERVICIO POR FALTA DE MATERIA PRIMA PARA LOS REQUERIMIENTOS DE CALOR ÚTIL EN FÁBRICA.,18.0,F/S,NO,OTROS
124,125,C134172023053012247744A,AGROAURORA S.A.C.,CT MAPLE ETANOL,CENTRAL,13417,2024-01-16 00:00:00,2024-01-17 00:00:00,CENTRAL TERMOELECTRICA FUERA DE SERVICIO POR FALTA DE MATERIA PRIMA PARA LOS REQUERIMIENTOS DE CALOR ÚTIL EN FÁBRICA.,18.0,F/S,NO,OTROS
125,126,C134172023053012247744A,AGROAURORA S.A.C.,CT MAPLE ETANOL,CENTRAL,13417,2024-01-17 00:00:00,2024-01-18 00:00:00,CENTRAL TERMOELECTRICA FUERA DE SERVICIO POR FALTA DE MATERIA PRIMA PARA LOS REQUERIMIENTOS DE CALOR ÚTIL EN FÁBRICA.,18.0,F/S,NO,OTROS
126,127,C134172023053012247744A,AGROAURORA S.A.C.,CT MAPLE ETANOL,CENTRAL,13417,2024-01-18 00:00:00,2024-01-19 00:00:00,CENTRAL TERMOELECTRICA FUERA DE SERVICIO POR FALTA DE MATERIA PRIMA PARA LOS REQUERIMIENTOS DE CALOR ÚTIL EN FÁBRICA.,18.0,F/S,NO,OTROS
127,128,C134172023053012247744A,AGROAURORA S.A.C.,CT MAPLE ETANOL,CENTRAL,13417,2024-01-19 00:00:00,2024-01-20 00:00:00,CENTRAL TERMOELECTRICA FUERA DE SERVICIO POR FALTA DE MATERIA PRIMA PARA LOS REQUERIMIENTOS DE CALOR ÚTIL EN FÁBRICA.,18.0,F/S,NO,OTROS
128,129,C134172023053012247744A,AGROAURORA S.A.C.,CT MAPLE ETANOL,CENTRAL,13417,2024-01-20 00:00:00,2024-01-21 00:00:00,CENTRAL TERMOELECTRICA FUERA DE SERVICIO POR FALTA DE MATERIA PRIMA PARA LOS REQUERIMIENTOS DE CALOR ÚTIL EN FÁBRICA.,18.0,F/S,NO,OTROS
129,130,C134172023053012247744A,AGROAURORA S.A.C.,CT MAPLE ETANOL,CENTRAL,13417,2024-01-21 00:00:00,2024-01-22 00:00:00,CENTRAL TERMOELECTRICA FUERA DE SERVICIO POR FALTA DE MATERIA PRIMA PARA LOS REQUERIMIENTOS DE CALOR ÚTIL EN FÁBRICA.,18.0,F/S,NO,OTROS
130,131,C134172023053012247744A,AGROAURORA S.A.C.,CT MAPLE ETANOL,CENTRAL,13417,2024-01-22 00:00:00,2024-01-23 00:00:00,CENTRAL TERMOELECTRICA FUERA DE SERVICIO POR FALTA DE MATERIA PRIMA PARA LOS REQUERIMIENTOS DE CALOR ÚTIL EN FÁBRICA.,18.0,F/S,NO,OTROS
131,132,C134172023053012247744A,AGROAURORA S.A.C.,CT MAPLE ETANOL,CENTRAL,13417,2024-01-23 00:00:00,2024-01-24 00:00:00,CENTRAL TERMOELECTRICA FUERA DE SERVICIO POR FALTA DE MATERIA PRIMA PARA LOS REQUERIMIENTOS DE CALOR ÚTIL EN FÁBRICA.,18.0,F/S,NO,OTROS
132,133,C134172023053012247744A,AGROAURORA S.A.C.,CT MAPLE ETANOL,CENTRAL,13417,2024-01-24 00:00:00,2024-01-25 00:00:00,CENTRAL TERMOELECTRICA FUERA DE SERVICIO POR FALTA DE MATERIA PRIMA PARA LOS REQUERIMIENTOS DE CALOR ÚTIL EN FÁBRICA.,18.0,F/S,NO,OTROS
133,134,C134172023053012247744A,AGROAURORA S.A.C.,CT MAPLE ETANOL,CENTRAL,13417,2024-01-25 00:00:00,2024-01-26 00:00:00,CENTRAL TERMOELECTRICA FUERA DE SERVICIO POR FALTA DE MATERIA PRIMA PARA LOS REQUERIMIENTOS DE CALOR ÚTIL EN FÁBRICA.,18.0,F/S,NO,OTROS
134,135,C134172023053012247744A,AGROAURORA S.A.C.,CT MAPLE ETANOL,CENTRAL,13417,2024-01-26 00:00:00,2024-01-27 00:00:00,CENTRAL TERMOELECTRICA FUERA DE SERVICIO POR FALTA DE MATERIA PRIMA PARA LOS REQUERIMIENTOS DE CALOR ÚTIL EN FÁBRICA.,18.0,F/S,NO,OTROS
135,136,C134172023053012247744A,AGROAURORA S.A.C.,CT MAPLE ETANOL,CENTRAL,13417,2024-01-27 00:00:00,2024-01-28 00:00:00,CENTRAL TERMOELECTRICA FUERA DE SERVICIO POR FALTA DE MATERIA PRIMA PARA LOS REQUERIMIENTOS DE CALOR ÚTIL EN FÁBRICA.,18.0,F/S,NO,OTROS
136,137,C134172023053012247744A,AGROAURORA S.A.C.,CT MAPLE ETANOL,CENTRAL,13417,2024-01-28 00:00:00,2024-01-29 00:00:00,CENTRAL TERMOELECTRICA FUERA DE SERVICIO POR FALTA DE MATERIA PRIMA PARA LOS REQUERIMIENTOS DE CALOR ÚTIL EN FÁBRICA.,18.0,F/S,NO,OTROS
137,138,C134172023053012247744A,AGROAURORA S.A.C.,CT MAPLE ETANOL,CENTRAL,13417,2024-01-29 00:00:00,2024-01-30 00:00:00,CENTRAL TERMOELECTRICA FUERA DE SERVICIO POR FALTA DE MATERIA PRIMA PARA LOS REQUERIMIENTOS DE CALOR ÚTIL EN FÁBRICA.,18.0,F/S,NO,OTROS
138,139,C134172023053012247744A,AGROAURORA S.A.C.,CT MAPLE ETANOL,CENTRAL,13417,2024-01-30 00:00:00,2024-01-31 00:00:00,CENTRAL TERMOELECTRICA FUERA DE SERVICIO POR FALTA DE MATERIA PRIMA PARA LOS REQUERIMIENTOS DE CALOR ÚTIL EN FÁBRICA.,18.0,F/S,NO,OTROS
139,140,C134172023053012247744A,AGROAURORA S.A.C.,CT MAPLE ETANOL,CENTRAL,13417,2024-01-31 00:00:00,2024-02-01 00:00:00,CENTRAL TERMOELECTRICA FUERA DE SERVICIO POR FALTA DE MATERIA PRIMA PARA LOS REQUERIMIENTOS DE CALOR ÚTIL EN FÁBRICA.,18.0,F/S,NO,OTROS
140,141,C134172023053012247744A,AGROAURORA S.A.C.,CT MAPLE ETANOL,CENTRAL,13417,2024-02-01 00:00:00,2024-02-02 00:00:00,CENTRAL TERMOELECTRICA FUERA DE SERVICIO POR FALTA DE MATERIA PRIMA PARA LOS REQUERIMIENTOS DE CALOR ÚTIL EN FÁBRICA.,18.0,F/S,NO,OTROS
141,142,C134172023053012247744A,AGROAURORA S.A.C.,CT MAPLE ETANOL,CENTRAL,13417,2024-02-02 00:00:00,2024-02-03 00:00:00,CENTRAL TERMOELECTRICA FUERA DE SERVICIO POR FALTA DE MATERIA PRIMA PARA LOS REQUERIMIENTOS DE CALOR ÚTIL EN FÁBRICA.,18.0,F/S,NO,OTROS
142,143,C134172023053012247744A,AGROAURORA S.A.C.,CT MAPLE ETANOL,CENTRAL,13417,2024-02-03 00:00:00,2024-02-04 00:00:00,CENTRAL TERMOELECTRICA FUERA DE SERVICIO POR FALTA DE MATERIA PRIMA PARA LOS REQUERIMIENTOS DE CALOR ÚTIL EN FÁBRICA.,18.0,F/S,NO,OTROS
143,144,C134172023053012247744A,AGROAURORA S.A.C.,CT MAPLE ETANOL,CENTRAL,13417,2024-02-04 00:00:00,2024-02-05 00:00:00,CENTRAL TERMOELECTRICA FUERA DE SERVICIO POR FALTA DE MATERIA PRIMA PARA LOS REQUERIMIENTOS DE CALOR ÚTIL EN FÁBRICA.,18.0,F/S,NO,OTROS
144,145,C134172023053012247744A,AGROAURORA S.A.C.,CT MAPLE ETANOL,CENTRAL,13417,2024-02-05 00:00:00,2024-02-06 00:00:00,CENTRAL TERMOELECTRICA FUERA DE SERVICIO POR FALTA DE MATERIA PRIMA PARA LOS REQUERIMIENTOS DE CALOR ÚTIL EN FÁBRICA.,18.0,F/S,NO,OTROS
145,146,C134172023053012247744A,AGROAURORA S.A.C.,CT MAPLE ETANOL,CENTRAL,13417,2024-02-06 00:00:00,2024-02-07 00:00:00,CENTRAL TERMOELECTRICA FUERA DE SERVICIO POR FALTA DE MATERIA PRIMA PARA LOS REQUERIMIENTOS DE CALOR ÚTIL EN FÁBRICA.,18.0,F/S,NO,OTROS
146,147,C134172023053012247744A,AGROAURORA S.A.C.,CT MAPLE ETANOL,CENTRAL,13417,2024-02-07 00:00:00,2024-02-08 00:00:00,CENTRAL TERMOELECTRICA FUERA DE SERVICIO POR FALTA DE MATERIA PRIMA PARA LOS REQUERIMIENTOS DE CALOR ÚTIL EN FÁBRICA.,18.0,F/S,NO,OTROS
147,148,C134172023053012247744A,AGROAURORA S.A.C.,CT MAPLE ETANOL,CENTRAL,13417,2024-02-08 00:00:00,2024-02-09 00:00:00,CENTRAL TERMOELECTRICA FUERA DE SERVICIO POR FALTA DE MATERIA PRIMA PARA LOS REQUERIMIENTOS DE CALOR ÚTIL EN FÁBRICA.,18.0,F/S,NO,OTROS
148,149,C134172023053012247744A,AGROAURORA S.A.C.,CT MAPLE ETANOL,CENTRAL,13417,2024-02-09 00:00:00,2024-02-10 00:00:00,CENTRAL TERMOELECTRICA FUERA DE SERVICIO POR FALTA DE MATERIA PRIMA PARA LOS REQUERIMIENTOS DE CALOR ÚTIL EN FÁBRICA.,18.0,F/S,NO,OTROS
149,150,C134172023053012247744A,AGROAURORA S.A.C.,CT MAPLE ETANOL,CENTRAL,13417,2024-02-10 00:00:00,2024-02-11 00:00:00,CENTRAL TERMOELECTRICA FUERA DE SERVICIO POR FALTA DE MATERIA PRIMA PARA LOS REQUERIMIENTOS DE CALOR ÚTIL EN FÁBRICA.,18.0,F/S,NO,OTROS
150,151,C134172023053012247744A,AGROAURORA S.A.C.,CT MAPLE ETANOL,CENTRAL,13417,2024-02-11 00:00:00,2024-02-12 00:00:00,CENTRAL TERMOELECTRICA FUERA DE SERVICIO POR FALTA DE MATERIA PRIMA PARA LOS REQUERIMIENTOS DE CALOR ÚTIL EN FÁBRICA.,18.0,F/S,NO,OTROS
151,152,C134172023053012247744A,AGROAURORA S.A.C.,CT MAPLE ETANOL,CENTRAL,13417,2024-02-12 00:00:00,2024-02-13 00:00:00,CENTRAL TERMOELECTRICA FUERA DE SERVICIO POR FALTA DE MATERIA PRIMA PARA LOS REQUERIMIENTOS DE CALOR ÚTIL EN FÁBRICA.,18.0,F/S,NO,OTROS
152,153,C134172023053012247744A,AGROAURORA S.A.C.,CT MAPLE ETANOL,CENTRAL,13417,2024-02-13 00:00:00,2024-02-14 00:00:00,CENTRAL TERMOELECTRICA FUERA DE SERVICIO POR FALTA DE MATERIA PRIMA PARA LOS REQUERIMIENTOS DE CALOR ÚTIL EN FÁBRICA.,18.0,F/S,NO,OTROS
153,154,C134172023053012247744A,AGROAURORA S.A.C.,CT MAPLE ETANOL,CENTRAL,13417,2024-02-14 00:00:00,2024-02-15 00:00:00,CENTRAL TERMOELECTRICA FUERA DE SERVICIO POR FALTA DE MATERIA PRIMA PARA LOS REQUERIMIENTOS DE CALOR ÚTIL EN FÁBRICA.,18.0,F/S,NO,OTROS
154,155,C134172023053012247744A,AGROAURORA S.A.C.,CT MAPLE ETANOL,CENTRAL,13417,2024-02-15 00:00:00,2024-02-16 00:00:00,CENTRAL TERMOELECTRICA FUERA DE SERVICIO POR FALTA DE MATERIA PRIMA PARA LOS REQUERIMIENTOS DE CALOR ÚTIL EN FÁBRICA.,18.0,F/S,NO,OTROS
155,156,C134172023053012247744A,AGROAURORA S.A.C.,CT MAPLE ETANOL,CENTRAL,13417,2024-02-16 00:00:00,2024-02-17 00:00:00,CENTRAL TERMOELECTRICA FUERA DE SERVICIO POR FALTA DE MATERIA PRIMA PARA LOS REQUERIMIENTOS DE CALOR ÚTIL EN FÁBRICA.,18.0,F/S,NO,OTROS
156,157,C134172023053012243449A,AGROAURORA S.A.C.,CT MAPLE ETANOL,CENTRAL,13417,2024-03-14 00:00:00,2024-03-15 00:00:00,CENTRAL TERMOELECTRICA FUERA DE SERVICIO POR REQUERMIENTOS DE FÁBRICA,18.0,F/S,NO,OTROS
157,158,C134172023053012243449A,AGROAURORA S.A.C.,CT MAPLE ETANOL,CENTRAL,13417,2024-03-15 00:00:00,2024-03-16 00:00:00,CENTRAL TERMOELECTRICA FUERA DE SERVICIO POR REQUERMIENTOS DE FÁBRICA,18.0,F/S,NO,OTROS
158,159,C134172023053012242435A,AGROAURORA S.A.C.,CT MAPLE ETANOL,CENTRAL,13417,2024-04-15 00:00:00,2024-04-16 00:00:00,CENTRAL TERMOELECTRICA FUERA DE SERVICIO POR REQUERMIENTOS DE FÁBRICA.,18.0,F/S,NO,OTROS
